Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Subject Index","Journal of the Operational Research Society","","65","12","10.1057/jors.2014.96","","2014","http://link.springer.com/article/10.1057/jors.2014.96","Article"
"Socioeconomic Status, Income Inequality, and Health Complaints: A Basic Psychological Needs Perspective","Social Indicators Research","","119","3","10.1007/s11205-013-0572-8","Stefano I. Di DomenicoMarc A. Fournier","2014","http://link.springer.com/article/10.1007/s11205-013-0572-8","Article"
"Evaluation of a national high school entertainment education program: The Alliance for Climate Education","Climatic Change","","127","3 - 4","10.1007/s10584-014-1274-1","June A. FloraMelissa SaphirMatt LappéConnie Roser-RenoufEdward W. MaibachAnthony A. Leiserowitz","2014","http://link.springer.com/article/10.1007/s10584-014-1274-1","Article"
"Integrated computational materials engineering from a gas turbine engine perspective","Integrating Materials and Manufacturing Innovation","","3","1","10.1186/2193-9772-3-13","Ann BolcavagePaul D BrownRobert CedozNate CooperChris DeatonDaniel R HartmanAkin KeskinKong MaJohn F MatlikGirish ModgilJeffrey D Stillinger","2014","http://link.springer.com/article/10.1186/2193-9772-3-13","Article"
"Use of Chinese medicine among foreign-born Chinese residents of San Francisco","Chinese Journal of Integrative Medicine","","","","10.1007/s11655-014-1991-3","Chun Nok LamSophie TerpMarion M. Lee","2014","http://link.springer.com/article/10.1007/s11655-014-1991-3","Article"
"A case study of customer satisfaction for information technology solutions","Journal of Central South University","","21","11","10.1007/s11771-014-2425-2","Sung Yun YuJinsoo ParkJin KimHyungJin LeeHee Jun Yoon","2014","http://link.springer.com/article/10.1007/s11771-014-2425-2","Article"
"A model integrating fuzzy AHP with QFD for assessing technical factors in aviation safety","International Journal of Machine Learning and Cybernetics","","5","5","10.1007/s13042-013-0169-1","Chuen-Jyh ChenShih-Ming YangShih-Chuan Chang","2014","http://link.springer.com/article/10.1007/s13042-013-0169-1","Article"
"A QFD Approach for Cloud Computing Evaluation and Selection in KMS: A Case Study","International Journal of Computational Intelligence Systems","","7","5","10.1080/18756891.2014.960233","Chin-Nung LiaoHsing-Pei Kao","2014","http://link.springer.com/article/10.1080/18756891.2014.960233","Article"
"Water droplets behavior in sprinkler irrigation: Thermal-fluid dynamical assessment and quantum considerations","Journal of Engineering Thermophysics","","23","4","10.1134/S1810232814040092","G. LorenziniM. MediciO. SaroD. De Wrachien","2014","http://link.springer.com/article/10.1134/S1810232814040092","Article"
"DTW: a design method for designing robot end-effectors","Journal of the Brazilian Society of Mechanical Sciences and Engineering","","36","4","10.1007/s40430-013-0109-8","Luís Fernando Ferreira FurtadoEmilia VillaniLuís Gonzaga TrabassoCarlos Eduardo Oliveira Silva","2014","http://link.springer.com/article/10.1007/s40430-013-0109-8","Article"
"An Assessment Framework for Practicing Facilitator","Group Decision and Negotiation","","23","5","10.1007/s10726-012-9332-4","Aida AzadeganGwendolyn Kolfschoten","2014","http://link.springer.com/article/10.1007/s10726-012-9332-4","Article"
"Eco-innovative design approach: Integrating quality and environmental aspects in prioritizing and solving engineering problems","Frontiers of Mechanical Engineering","","9","3","10.1007/s11465-014-0308-8","Mahmoud ChakrounGrigore GoguThomas PacaudFrançois Thirion","2014","http://link.springer.com/article/10.1007/s11465-014-0308-8","Article"
"Immigration and African American Wages and Employment: Critically Appraising the Empirical Evidence","The Review of Black Political Economy","","41","3","10.1007/s12114-014-9182-1","Patrick L. Mason","2014","http://link.springer.com/article/10.1007/s12114-014-9182-1","Article"
"Development of framework for sustainable Lean implementation: an ISM approach","Journal of Industrial Engineering International","","10","3","10.1007/s40092-014-0072-8","Jagdish Rajaram JadhavS. S. ManthaSantosh B. Rane","2014","http://link.springer.com/article/10.1007/s40092-014-0072-8","Article"
"A combined approach for fuzzy multi-objective multiple knapsack problems for defence project selection","Journal of the Operational Research Society","","65","7","10.1057/jors.2013.36","B B BakirliC GencerE K Aydoğan","2014","http://link.springer.com/article/10.1057/jors.2013.36","Article"
"Solving complex design problems through multiobjective optimisation taking into account judgements of users","Research in Engineering Design","","25","3","10.1007/s00163-014-0176-6","Céline VillaRaphael Labayrade","2014","http://link.springer.com/article/10.1007/s00163-014-0176-6","Article"
"Is Local Food More Environmentally Friendly? The GHG Emissions Impacts of Consuming Imported versus Domestically Produced Food","Environmental and Resource Economics","","58","3","10.1007/s10640-013-9706-3","Misak AvetisyanThomas HertelGregory Sampson","2014","http://link.springer.com/article/10.1007/s10640-013-9706-3","Article"
"A fuzzy model for achieving lean attributes for competitive advantages development using AHP-QFD-PROMETHEE","Journal of Industrial Engineering International","","10","3","10.1007/s40092-014-0068-4","E. RoghanianMohammad Alipour","2014","http://link.springer.com/article/10.1007/s40092-014-0068-4","Article"
"Development of an optimal method for remanufacturing process plan selection","The International Journal of Advanced Manufacturing Technology","","72","9 - 12","10.1007/s00170-014-5783-x","Zhigang JiangZhou FanJohn W. SutherlandHua ZhangXugang Zhang","2014","http://link.springer.com/article/10.1007/s00170-014-5783-x","Article"
"Does the Family and Medical Leave Act (FMLA) Increase Fertility Behavior?","Journal of Labor Research","","35","2","10.1007/s12122-014-9181-9","Colin Cannonier","2014","http://link.springer.com/article/10.1007/s12122-014-9181-9","Article"
"Security requirement derivation by noun–verb analysis of use–misuse case relationships: a case study using positive train control","Innovations in Systems and Software Engineering","","10","2","10.1007/s11334-013-0227-6","Mark HartongRajni GoelDuminda Wijesekera","2014","http://link.springer.com/article/10.1007/s11334-013-0227-6","Article"
"Fuzzy inference mechanism for recognition of contact states in intelligent robotic assembly","Journal of Intelligent Manufacturing","","25","3","10.1007/s10845-012-0706-x","Zivana JakovljevicPetar B. PetrovicVladimir Dj. MikovicMiroslav Pajic","2014","http://link.springer.com/article/10.1007/s10845-012-0706-x","Article"
"Scenario-based determination of product feature uncertainties for robust product architectures","Production Engineering","","8","3","10.1007/s11740-014-0532-4","Günther SchuhWolfgang SchultzeMichael SchifferAnnette RiegerStefan RudolfHeiko Lehbrink","2014","http://link.springer.com/article/10.1007/s11740-014-0532-4","Article"
"A reuse-oriented redesign method of used machine tool based on matter-element theory","International Journal of Precision Engineering and Manufacturing","","15","5","10.1007/s12541-014-0418-6","Huajun CaoXiang ChenLei XuEnxu Ma","2014","http://link.springer.com/article/10.1007/s12541-014-0418-6","Article"
"A customized m-Health system for improving Tuberculosis treatment adherence and follow-up in south India","Health and Technology","","4","1","10.1007/s12553-013-0067-2","Padmanesan NarasimhanAishwarya BakshiSathyapriya KittusamiSuma PrashantDilip MathaiKasturi BakshiChandini Raina MacIntyrePradeep Ray","2014","http://link.springer.com/article/10.1007/s12553-013-0067-2","Article"
"Integration of QFD, AHP, and LPP methods in supplier development problems under uncertainty","Journal of Industrial Engineering International","","10","1","10.1007/s40092-014-0051-0","Zahra ShadEmad RoghanianFatemeh Mojibian","2014","http://link.springer.com/article/10.1007/s40092-014-0051-0","Article"
"A novel robot arm selection methodology based on axiomatic design principles","The International Journal of Advanced Manufacturing Technology","","71","9 - 12","10.1007/s00170-014-5620-2","Mehmet Cagatay BahadirSule Itir Satoglu","2014","http://link.springer.com/article/10.1007/s00170-014-5620-2","Article"
"Designing winning robots by careful design of their development process","Research in Engineering Design","","25","2","10.1007/s00163-014-0171-y","Eli KolbergYoram ReichIlya Levin","2014","http://link.springer.com/article/10.1007/s00163-014-0171-y","Article"
"River functional evaluation and regionalization of the Songhua River in Harbin, China","Environmental Earth Sciences","","71","8","10.1007/s12665-013-2748-6","Shiguo XuYuyu LiuPanpan Qiang","2014","http://link.springer.com/article/10.1007/s12665-013-2748-6","Article"
"A multi-criteria decision-making approach for evaluating carbon performance of suppliers in the electronics industry","International Journal of Environmental Science and Technology","","11","3","10.1007/s13762-013-0265-5","C. W. HsuR. J. KuoC. Y. Chiou","2014","http://link.springer.com/article/10.1007/s13762-013-0265-5","Article"
"Triple Helix innovation in China’s dye-sensitized solar cell industry: hybrid methods with semantic TRIZ and technology roadmapping","Scientometrics","","99","1","10.1007/s11192-013-1090-9","Yi ZhangXiao ZhouAlan L. PorterJose M. Vicente GomilaAn Yan","2014","http://link.springer.com/article/10.1007/s11192-013-1090-9","Article"
"Multi-objective optimization approach for cost management during product design at the conceptual phase","Journal of Industrial Engineering International","","10","1","10.1007/s40092-014-0048-8","K. G. Durga PrasadK. Venkata SubbaiahK. Narayana Rao","2014","http://link.springer.com/article/10.1007/s40092-014-0048-8","Article"
"Hydrogeologic characteristics and groundwater potentiality mapping using potential surface analysis in the Huay Sai area, Phetchaburi province, Thailand","Geosciences Journal","","18","1","10.1007/s12303-013-0047-6","Jaturon KonkulWiewwiwun RojborwornwittayaSrilert Chotpantarat","2014","http://link.springer.com/article/10.1007/s12303-013-0047-6","Article"
"Robot evaluation and selection Part A: an integrated review and annotated taxonomy","The International Journal of Advanced Manufacturing Technology","","71","5 - 8","10.1007/s00170-013-5525-5","D. E. KoulouriotisM. K. Ketipi","2014","http://link.springer.com/article/10.1007/s00170-013-5525-5","Article"
"The development of FFMD Pyramid: Fuzzy Family_Marriage Deployment as decision support method to improve human resources performance","Quality & Quantity","","48","2","10.1007/s11135-012-9793-1","P. L. Rika Fatimah","2014","http://link.springer.com/article/10.1007/s11135-012-9793-1","Article"
"CORAMOD: a checklist-oriented model-based requirements analysis approach","Requirements Engineering","","19","1","10.1007/s00766-012-0154-3","William BraceKalevi Ekman","2014","http://link.springer.com/article/10.1007/s00766-012-0154-3","Article"
"Effects of Particulate Matter of Various Sizes Derived from Suburban Farmland, Woodland and Grassland on Air Quality of the Central District in Tianjin, China","Aerosol and Air Quality Research","","14","3","10.4209/aaqr.2012.12.0365","Li ChenJincheng GaoYaqin JiZhipeng BaiMengshuang ShiHui Liu","2014","http://link.springer.com/article/10.4209/aaqr.2012.12.0365","Article"
"Robot evaluation and selection Part B: a comparative analysis","The International Journal of Advanced Manufacturing Technology","","71","5 - 8","10.1007/s00170-013-5526-4","M. K. KetipiD. E. KoulouriotisE. G. Karakasis","2014","http://link.springer.com/article/10.1007/s00170-013-5526-4","Article"
"A benchmarking framework for product lifecycle management (PLM) maturity models","The International Journal of Advanced Manufacturing Technology","","71","5 - 8","10.1007/s00170-013-5529-1","Enrico VezzettiMaria Grazia ViolanteFederica Marcolin","2014","http://link.springer.com/article/10.1007/s00170-013-5529-1","Article"
"A fuzzy AHP approach to construct international hotel spa atmosphere evaluation model","Quality & Quantity","","48","2","10.1007/s11135-012-9792-2","Yen-Cheng ChenTung-Han YuPei-Ling TsuiChing-Sung Lee","2014","http://link.springer.com/article/10.1007/s11135-012-9792-2","Article"
"Access to urban acute care services in high- vs. middle-income countries: an analysis of seven cities","Intensive Care Medicine","","40","3","10.1007/s00134-013-3174-7","Shamly AustinSrinivas MurthyHannah WunschNeill K. J. AdhikariVeena KarirKathryn RowanShevin T. JacobJorge SalluhFernando A. BozzaBin DuYouzhong AnBruce LeeFelicia WuYen-Lan NguyenChris OppongRamesh Venkataraman","2014","http://link.springer.com/article/10.1007/s00134-013-3174-7","Article"
